user_id,first_name,last_name,full_name,email,location,industry,job_title,company,bio,skills,connections,experience_years,education,profile_views,posts_count,followers,following,created_date,last_active,verified,premium
ln_0205,Crystal,Andrews,Crystal Andrews,crystal.andrews@mayoclinic.com,"Rochester, MN",Healthcare,Healthcare Administrator,Mayo Clinic,Experienced Healthcare Administrator with 14 years in Healthcare. Passionate about healthcare management and clinical trials.,"Healthcare Management, Clinical Trials, Medical Research, EMR Systems",869,14,"Thomas, Patterson and Mendez University - PhD Healthcare",1931,436,12339,1092,2019-02-12,2025-06-03,False,False
ln_0206,Elizabeth,Miller,Elizabeth Miller,elizabeth.miller@amazon.com,"San Francisco, CA",Technology,UX Designer,Amazon,Experienced UX Designer with 19 years in Technology. Passionate about git and kubernetes.,"Git, Kubernetes, React, Agile, Machine Learning",811,19,Jones-Fox University - BS Technology,7369,225,13913,218,2020-12-25,2025-06-07,False,False
ln_0207,Angela,Myers,Angela Myers,angela.myers@johnshopkins.com,"Baltimore, MD",Healthcare,Medical Director,Johns Hopkins,Senior Medical Director helping companies grow through clinical trials and emr systems. 8 years in Healthcare.,"Clinical Trials, EMR Systems, Healthcare Management, Patient Care, Medical Research",2102,8,Williams-Hughes University - PhD Healthcare,1654,505,9815,1229,2020-01-18,2025-06-06,False,True
ln_0208,Michael,Jones,Michael Jones,michael.jones@mayoclinic.com,"Baltimore, MD",Healthcare,Medical Director,Mayo Clinic,Medical Director at Mayo Clinic | 19+ years experience | Specializing in clinical trials,"Clinical Trials, Patient Care, EMR Systems",1006,19,Quinn Ltd University - BS Healthcare,5751,231,4608,1434,2018-02-27,2025-06-05,False,True
ln_0209,Katherine,Anderson,Katherine Anderson,katherine.anderson@amazon.com,"Seattle, WA",Technology,DevOps Engineer,Amazon,DevOps Engineer | Amazon | Expert in aws | Seattle based,"AWS, Machine Learning, Git",1642,9,Payne-Li University - MS Technology,3960,278,3775,1055,2018-08-29,2025-06-06,False,False
ln_0210,Steven,Dominguez,Steven Dominguez,steven.dominguez@pwc.com,"New York, NY",Consulting,Senior Consultant,PwC,Experienced Senior Consultant with 10 years in Consulting. Passionate about project management and powerpoint.,"Project Management, PowerPoint, Client Management",2073,10,"White, Taylor and Baldwin University - MBA Consulting",2954,303,10695,765,2024-01-14,2025-06-01,False,True
ln_0211,James,Moody,James Moody,james.moody@johnshopkins.com,"Los Angeles, CA",Healthcare,Nurse,Johns Hopkins,Experienced Nurse with 5 years in Healthcare. Passionate about patient care and clinical trials.,"Patient Care, Clinical Trials, Healthcare Management, Medical Research",2784,5,Stewart LLC University - PhD Healthcare,2621,285,7057,928,2021-01-15,2025-06-07,False,True
ln_0212,Amy,King,Amy King,amy.king@baincompany.com,"Boston, MA",Consulting,Strategy Consultant,Bain & Company,Strategy Consultant | Bain & Company | Expert in client management | Boston based,"Client Management, PowerPoint, Project Management, Strategy, Excel, Business Analysis",624,4,"Lee, Kelly and Norman University - MS Consulting",6140,592,12699,1969,2023-06-29,2025-06-03,False,False
ln_0213,David,Richardson,David Richardson,david.richardson@mayoclinic.com,"Rochester, MN",Healthcare,Medical Director,Mayo Clinic,Senior Medical Director helping companies grow through medical research and healthcare management. 9 years in Healthcare.,"Medical Research, Healthcare Management, EMR Systems, Clinical Trials, Patient Care",1999,9,Paul-Kline University - MBA Healthcare,4054,74,14394,1399,2020-02-21,2025-06-07,False,False
ln_0214,Tyler,Jimenez,Tyler Jimenez,tyler.jimenez@meta.com,"Boston, MA",Technology,DevOps Engineer,Meta,Experienced DevOps Engineer with 14 years in Technology. Passionate about kubernetes and git.,"Kubernetes, Git, Machine Learning",717,14,"Adams, Miller and Coleman University - BS Technology",1840,370,6904,1266,2020-06-12,2025-06-07,False,False
ln_0215,Henry,Carter,Henry Carter,henry.carter@bankofamerica.com,"London, UK",Finance,Portfolio Manager,Bank of America,Senior Portfolio Manager helping companies grow through vba and bloomberg. 6 years in Finance.,"VBA, Bloomberg, SQL",2698,6,Miller Ltd University - MBA Finance,238,482,4681,528,2019-07-03,2025-06-04,False,True
ln_0216,Jennifer,Jackson,Jennifer Jackson,jennifer.jackson@bankofamerica.com,"New York, NY",Finance,Risk Analyst,Bank of America,Risk Analyst | Bank of America | Expert in tableau | New York based,"Tableau, SQL, Risk Management, VBA",1670,14,Bell-Williams University - MBA Finance,509,566,3467,1596,2023-07-10,2025-06-03,False,True
ln_0217,Whitney,Hill,Whitney Hill,whitney.hill@johnshopkins.com,"Boston, MA",Healthcare,Pharmacist,Johns Hopkins,Senior Pharmacist helping companies grow through medical research and emr systems. 12 years in Healthcare.,"Medical Research, EMR Systems, Healthcare Management",628,12,Jones Ltd University - MBA Healthcare,3342,535,9844,726,2020-04-11,2025-06-04,False,False
ln_0218,Kara,Moore,Kara Moore,kara.moore@clevelandclinic.com,"Los Angeles, CA",Healthcare,Medical Researcher,Cleveland Clinic,Medical Researcher at Cleveland Clinic | 7+ years experience | Specializing in clinical trials,"Clinical Trials, Medical Research, EMR Systems, Healthcare Management, Patient Care",1752,7,Thomas PLC University - MBA Healthcare,2071,249,12113,368,2022-03-07,2025-06-04,False,True
ln_0219,David,Young,David Young,david.young@mckinseycompany.com,"Chicago, IL",Consulting,Strategy Consultant,McKinsey & Company,Experienced Strategy Consultant with 20 years in Consulting. Passionate about excel and powerpoint.,"Excel, PowerPoint, Strategy",2811,20,"Diaz, Reyes and Bradley University - MBA Consulting",5554,40,990,1512,2021-09-01,2025-06-05,True,False
ln_0220,Stacy,Watson,Stacy Watson,stacy.watson@apple.com,"Austin, TX",Technology,UX Designer,Apple,Senior UX Designer helping companies grow through aws and python. 4 years in Technology.,"AWS, Python, Machine Learning, Agile",2650,4,Berry PLC University - BS Technology,3631,127,8581,1572,2020-01-01,2025-06-03,False,True
ln_0221,Joshua,Horne,Joshua Horne,joshua.horne@meta.com,"Boston, MA",Technology,DevOps Engineer,Meta,Senior DevOps Engineer helping companies grow through machine learning and git. 14 years in Technology.,"Machine Learning, Git, AWS, React",756,14,Fitzgerald Group University - MBA Technology,4690,528,3602,1509,2021-01-21,2025-06-07,False,False
ln_0222,David,Hampton,David Hampton,david.hampton@microsoft.com,"San Francisco, CA",Technology,Software Engineer,Microsoft,Software Engineer at Microsoft | 9+ years experience | Specializing in react,"React, JavaScript, Git, Docker, Kubernetes, Python",1970,9,"Griffin, Davies and Mitchell University - MS Technology",2363,495,1020,304,2023-11-06,2025-06-04,False,False
ln_0223,David,Farrell,David Farrell,david.farrell@kaiserpermanente.com,"Cleveland, OH",Healthcare,Medical Researcher,Kaiser Permanente,Medical Researcher at Kaiser Permanente | 5+ years experience | Specializing in patient care,"Patient Care, EMR Systems, Clinical Trials",1446,5,Thompson-Reeves University - MS Healthcare,7527,468,10387,649,2024-05-31,2025-06-06,False,True
ln_0224,Tammy,Downs,Tammy Downs,tammy.downs@mayoclinic.com,"Cleveland, OH",Healthcare,Nurse,Mayo Clinic,Experienced Nurse with 6 years in Healthcare. Passionate about clinical trials and healthcare management.,"Clinical Trials, Healthcare Management, Medical Research, EMR Systems, Patient Care",642,6,"Reed, Brown and Daniels University - MBA Healthcare",7920,183,1899,952,2023-09-03,2025-06-06,False,False
ln_0225,Jennifer,Ho,Jennifer Ho,jennifer.ho@bostonconsultinggroup.com,"Washington, DC",Consulting,Senior Consultant,Boston Consulting Group,Experienced Senior Consultant with 16 years in Consulting. Passionate about powerpoint and project management.,"PowerPoint, Project Management, Strategy, Client Management, Excel, Business Analysis",1784,16,"Thompson, Ward and Walker University - PhD Consulting",576,84,4486,1441,2024-04-29,2025-06-06,False,False
ln_0226,Joel,Snyder,Joel Snyder,joel.snyder@ey.com,"Washington, DC",Consulting,Principal,EY,Principal | EY | Expert in client management | Washington based,"Client Management, PowerPoint, Strategy, Business Analysis",1516,8,Spencer-Wood University - PhD Consulting,1417,591,14815,1355,2023-01-22,2025-06-04,True,False
ln_0227,Cheryl,Miller,Cheryl Miller,cheryl.miller@bankofamerica.com,Hong Kong,Finance,Quantitative Analyst,Bank of America,Experienced Quantitative Analyst with 9 years in Finance. Passionate about bloomberg and financial modeling.,"Bloomberg, Financial Modeling, Risk Management, VBA, Excel, SQL",2176,9,Sanders-Love University - BS Finance,4709,678,6403,925,2020-10-13,2025-06-03,False,True
ln_0228,Robert,Andrews,Robert Andrews,robert.andrews@nike.com,"New York, NY",Marketing,SEO Specialist,Nike,SEO Specialist | Nike | Expert in google analytics | New York based,"Google Analytics, Content Marketing, Digital Marketing, SEO, Copywriting, Facebook Ads",246,13,Compton Ltd University - MBA Marketing,6965,113,13172,1337,2017-12-14,2025-06-04,False,False
ln_0229,Zachary,Anderson,Zachary Anderson,zachary.anderson@bostonconsultinggroup.com,"San Francisco, CA",Consulting,Principal,Boston Consulting Group,Principal | Boston Consulting Group | Expert in powerpoint | San Francisco based,"PowerPoint, Strategy, Business Analysis, Excel, Client Management",2791,18,"Bowman, White and Burch University - MS Consulting",6064,483,2068,299,2020-06-17,2025-06-07,False,True
ln_0230,Brian,Martinez,Brian Martinez,brian.martinez@kaiserpermanente.com,"Los Angeles, CA",Healthcare,Medical Researcher,Kaiser Permanente,Experienced Medical Researcher with 14 years in Healthcare. Passionate about patient care and emr systems.,"Patient Care, EMR Systems, Clinical Trials, Medical Research, Healthcare Management",1141,14,Torres and Sons University - BS Healthcare,1736,143,14162,904,2019-09-10,2025-06-05,False,False
ln_0231,Michael,Everett,Michael Everett,michael.everett@morganstanley.com,"New York, NY",Finance,VP Finance,Morgan Stanley,VP Finance at Morgan Stanley | 15+ years experience | Specializing in financial modeling,"Financial Modeling, SQL, Tableau, Python, VBA, Excel",2143,15,Singleton-King University - MBA Finance,4544,773,995,1233,2021-11-17,2025-06-04,False,False
ln_0232,David,Turner,David Turner,david.turner@salesforce.com,"Los Angeles, CA",Marketing,SEO Specialist,Salesforce,Senior SEO Specialist helping companies grow through copywriting and seo. 20 years in Marketing.,"Copywriting, SEO, Digital Marketing, Facebook Ads",2164,20,"Davis, Davidson and Vargas University - PhD Marketing",3629,643,11546,1661,2021-07-01,2025-06-02,False,False
ln_0233,Claudia,Winters,Claudia Winters,claudia.winters@clevelandclinic.com,"Rochester, MN",Healthcare,Medical Researcher,Cleveland Clinic,Medical Researcher at Cleveland Clinic | 18+ years experience | Specializing in clinical trials,"Clinical Trials, Healthcare Management, EMR Systems, Medical Research",922,18,Kirby-Elliott University - BS Healthcare,5313,751,4960,1506,2023-03-18,2025-06-01,False,False
ln_0234,Brandon,May,Brandon May,brandon.may@citi.com,"Chicago, IL",Finance,Quantitative Analyst,Citi,Quantitative Analyst | Citi | Expert in sql | Chicago based,"SQL, Python, Risk Management",2861,19,"Baker, Clark and Armstrong University - MS Finance",7388,452,13443,126,2021-10-04,2025-06-01,False,True
ln_0235,Pamela,Gardner,Pamela Gardner,pamela.gardner@wellsfargo.com,"New York, NY",Finance,Financial Analyst,Wells Fargo,Financial Analyst at Wells Fargo | 9+ years experience | Specializing in python,"Python, Tableau, Excel, Bloomberg",354,9,"Frye, Webb and Ballard University - MS Finance",1871,791,9066,166,2022-03-24,2025-06-03,False,False
ln_0236,Charles,Brown,Charles Brown,charles.brown@kpmg.com,"Boston, MA",Consulting,Principal,KPMG,Principal | KPMG | Expert in business analysis | Boston based,"Business Analysis, Project Management, PowerPoint, Excel, Strategy, Client Management",2906,13,Perry-Marshall University - MS Consulting,4723,75,412,1623,2019-10-25,2025-06-02,False,False
ln_0237,Michelle,Flores,Michelle Flores,michelle.flores@hubspot.com,"Chicago, IL",Marketing,Digital Marketer,HubSpot,Experienced Digital Marketer with 6 years in Marketing. Passionate about copywriting and seo.,"Copywriting, SEO, Content Marketing, Facebook Ads",865,6,Hester-Anderson University - BS Marketing,6221,546,2155,872,2020-01-11,2025-06-04,True,True
ln_0238,Luis,Owens,Luis Owens,luis.owens@johnshopkins.com,"Los Angeles, CA",Healthcare,Nurse,Johns Hopkins,Senior Nurse helping companies grow through patient care and healthcare management. 5 years in Healthcare.,"Patient Care, Healthcare Management, Medical Research, EMR Systems, Clinical Trials",2544,5,Cole-Thomas University - MBA Healthcare,6537,660,10286,1826,2017-10-15,2025-06-07,False,False
ln_0239,Michelle,Barnes,Michelle Barnes,michelle.barnes@baincompany.com,"New York, NY",Consulting,Principal,Bain & Company,Principal at Bain & Company | 17+ years experience | Specializing in project management,"Project Management, Business Analysis, Client Management, PowerPoint, Strategy",1803,17,Li PLC University - PhD Consulting,953,377,3824,1909,2022-06-25,2025-06-02,False,False
ln_0240,Erik,Ferrell,Erik Ferrell,erik.ferrell@johnshopkins.com,"Los Angeles, CA",Healthcare,Medical Researcher,Johns Hopkins,Medical Researcher at Johns Hopkins | 8+ years experience | Specializing in emr systems,"EMR Systems, Patient Care, Clinical Trials, Medical Research, Healthcare Management",263,8,Jimenez-Parker University - MS Healthcare,3324,136,6522,625,2017-08-06,2025-06-07,False,True
ln_0241,William,Levy,William Levy,william.levy@pwc.com,"Washington, DC",Consulting,Business Analyst,PwC,Experienced Business Analyst with 17 years in Consulting. Passionate about excel and strategy.,"Excel, Strategy, PowerPoint, Client Management, Project Management, Business Analysis",493,17,Aguilar Inc University - BS Consulting,6535,570,8936,115,2017-10-15,2025-06-04,False,True
ln_0242,Nicole,Pena,Nicole Pena,nicole.pena@blackrock.com,"New York, NY",Finance,VP Finance,BlackRock,VP Finance | BlackRock | Expert in tableau | New York based,"Tableau, SQL, Financial Modeling, Excel",1458,1,Mitchell-Smith University - MBA Finance,916,95,1089,464,2018-03-09,2025-06-01,False,False
ln_0243,Joseph,Diaz,Joseph Diaz,joseph.diaz@baincompany.com,"San Francisco, CA",Consulting,Strategy Consultant,Bain & Company,Experienced Strategy Consultant with 4 years in Consulting. Passionate about excel and client management.,"Excel, Client Management, Project Management, Business Analysis, Strategy, PowerPoint",2727,4,Diaz-Morales University - MBA Consulting,6392,783,9794,193,2021-06-04,2025-06-02,False,True
ln_0244,Angela,Jones,Angela Jones,angela.jones@baincompany.com,"Chicago, IL",Consulting,Management Consultant,Bain & Company,Experienced Management Consultant with 13 years in Consulting. Passionate about powerpoint and excel.,"PowerPoint, Excel, Project Management",2041,13,"Cole, Pierce and Bryan University - BS Consulting",4570,245,2434,1629,2021-10-18,2025-06-05,False,False
ln_0245,David,Davis,David Davis,david.davis@ey.com,"Boston, MA",Consulting,Business Analyst,EY,Experienced Business Analyst with 4 years in Consulting. Passionate about client management and powerpoint.,"Client Management, PowerPoint, Strategy, Project Management, Excel",120,4,Norton-Morgan University - PhD Consulting,4600,580,1594,724,2024-01-02,2025-06-06,False,False
ln_0246,James,Hicks,James Hicks,james.hicks@clevelandclinic.com,"Los Angeles, CA",Healthcare,Nurse,Cleveland Clinic,Experienced Nurse with 7 years in Healthcare. Passionate about medical research and emr systems.,"Medical Research, EMR Systems, Patient Care, Clinical Trials",842,7,"Williams, Williams and Reeves University - MBA Healthcare",7174,789,9192,1044,2023-01-22,2025-06-04,False,True
ln_0247,Eduardo,Barry,Eduardo Barry,eduardo.barry@microsoft.com,"Seattle, WA",Technology,Product Manager,Microsoft,Senior Product Manager helping companies grow through docker and agile. 4 years in Technology.,"Docker, Agile, React, Git, Kubernetes, JavaScript",2637,4,Murphy PLC University - MBA Technology,7573,218,5406,1095,2019-08-31,2025-06-03,False,False
ln_0248,Christina,Kirby,Christina Kirby,christina.kirby@massgeneral.com,"Rochester, MN",Healthcare,Medical Director,Mass General,Medical Director at Mass General | 8+ years experience | Specializing in healthcare management,"Healthcare Management, Clinical Trials, Patient Care, EMR Systems, Medical Research",2724,8,"Rogers, Clayton and Patel University - PhD Healthcare",2466,388,2400,1491,2022-05-24,2025-06-03,False,False
