user_id,username,display_name,first_name,last_name,bio,location,website,content_type,followers,following,posts_count,stories_count,reels_count,avg_likes,avg_comments,engagement_rate,verified,private,business_account,created_date,last_post_date,profile_pic_url,is_match
ig_0001,daniellejohnson99,Danielle Johnson,Danielle,Johnson,💫 Nature creator | Johnsonland based | Spreading positivity,"Karenberg, Yemen",,Nature,14370,906,942,76,17,337,99,3.54,True,False,False,2021-07-31,2025-06-01,https://example.com/profile_1.jpg,True
ig_0361,madisonalvarez215,Madison Alvarez,Madison,Alvarez,🎯 Food | Entrepreneur | Building dreams one post at a time,"Taylorview, Guadeloupe",,Food,11429,1499,576,13,47,146,25,6.85,True,True,True,2025-05-09,2025-06-04,https://example.com/profile_361.jpg,False
ig_0362,danielcox900,Daniel Cox,Daniel,Cox,🌟 Lifestyle | Living my best life | Follow for daily inspiration,"Robinmouth, Costa Rica",,Lifestyle,3965,822,776,1,5,542,32,3.91,False,True,True,2020-04-07,2025-06-06,https://example.com/profile_362.jpg,False
ig_0363,karenvasquez735,Karen Vasquez,Karen,Vasquez,💫 Nature creator | New Marcbury based | Spreading positivity,"Ericamouth, Myanmar",,Nature,34998,388,805,60,25,541,91,1.61,False,True,True,2024-01-23,2025-06-06,https://example.com/profile_363.jpg,False
ig_0364,brandonbarrett922,Brandon Barrett,Brandon,Barrett,💫 Health creator | Smithview based | Spreading positivity,"Dylanton, Spain",,Health,17161,1579,391,71,40,282,62,1.95,True,True,False,2019-04-20,2025-06-01,https://example.com/profile_364.jpg,False
ig_0365,rhondaburke146,Rhonda Burke,Rhonda,Burke,🎯 Food | Entrepreneur | Building dreams one post at a time,"South Jamesport, Cape Verde",http://www.elliott.info/,Food,43994,1569,484,48,42,577,31,6.11,False,True,True,2021-03-15,2025-06-04,https://example.com/profile_365.jpg,False
ig_0366,stevelynch736,Steve Lynch,Steve,Lynch,📸 Capturing life's moments | Gaming enthusiast | Lake Kylehaven,"Rojashaven, Saint Helena",,Gaming,11604,179,488,87,13,213,57,6.51,True,True,True,2018-09-15,2025-06-01,https://example.com/profile_366.jpg,False
ig_0367,alejandraramsey334,Alejandra Ramsey,Alejandra,Ramsey,✨ Photography lover | Sharing my journey | DM for collabs,"Hortonview, Botswana",,Photography,37250,1912,649,27,47,431,22,7.69,False,False,True,2021-12-31,2025-06-02,https://example.com/profile_367.jpg,False
ig_0368,deborahrobinson656,Deborah Robinson,Deborah,Robinson,✨ Business lover | Sharing my journey | DM for collabs,"Moranview, Chad",,Business,9528,534,938,21,20,678,47,5.92,True,True,False,2021-02-08,2025-06-06,https://example.com/profile_368.jpg,False
ig_0369,kellyblack570,Kelly Black,Kelly,Black,🌟 Business | Living my best life | Follow for daily inspiration,"South Richardshire, Croatia",,Business,32153,1534,680,59,47,771,64,2.53,False,False,True,2022-09-10,2025-06-05,https://example.com/profile_369.jpg,False
ig_0370,erinwatson965,Erin Watson,Erin,Watson,🎯 Lifestyle | Entrepreneur | Building dreams one post at a time,"Kimberlyfurt, Swaziland",,Lifestyle,16739,1232,850,99,31,635,92,6.08,True,False,False,2020-04-30,2025-06-03,https://example.com/profile_370.jpg,False
ig_0371,larrydean3,Larry Dean,Larry,Dean,🎯 Photography | Entrepreneur | Building dreams one post at a time,"South Jenny, Cyprus",,Photography,4679,381,76,42,15,692,77,4.28,False,True,True,2022-08-31,2025-06-01,https://example.com/profile_371.jpg,False
ig_0372,colleenbautista503,Colleen Bautista,Colleen,Bautista,✨ Education lover | Sharing my journey | DM for collabs,"Sheltonshire, Azerbaijan",,Education,36689,1987,956,66,15,143,20,1.2,True,True,False,2017-09-20,2025-06-06,https://example.com/profile_372.jpg,False
ig_0373,kathrynpatterson407,Kathryn Patterson,Kathryn,Patterson,🎯 Travel | Entrepreneur | Building dreams one post at a time,"Brownside, Fiji",,Travel,2567,1859,65,33,48,577,63,5.25,False,False,False,2023-11-30,2025-06-07,https://example.com/profile_373.jpg,False
ig_0374,beverlywarner701,Beverly Warner,Beverly,Warner,🌟 Art | Living my best life | Follow for daily inspiration,"Edwardsborough, Nauru",,Art,23520,428,262,81,34,413,8,6.59,True,True,True,2021-08-19,2025-06-07,https://example.com/profile_374.jpg,False
ig_0375,nataliestephens285,Natalie Stephens,Natalie,Stephens,✨ Business lover | Sharing my journey | DM for collabs,"Palmerstad, Myanmar",http://morrison-grant.com/,Business,42397,217,854,73,50,597,42,1.77,True,False,True,2020-05-22,2025-06-07,https://example.com/profile_375.jpg,False
ig_0376,kathleenburton977,Kathleen Burton,Kathleen,Burton,🎯 Art | Entrepreneur | Building dreams one post at a time,"New Joseph, Malaysia",https://warren.com/,Art,6232,96,817,19,41,601,22,6.45,False,True,True,2022-12-01,2025-06-03,https://example.com/profile_376.jpg,False
ig_0377,edwardwheeler311,Edward Wheeler,Edward,Wheeler,💫 Art creator | East Dannytown based | Spreading positivity,"Joannaside, Turkey",,Art,48263,1097,217,7,39,853,26,7.38,False,False,True,2023-11-22,2025-06-01,https://example.com/profile_377.jpg,False
ig_0378,sarahholland216,Sarah Holland,Sarah,Holland,📸 Capturing life's moments | Pets enthusiast | Booneville,"Port Lindsey, Pakistan",,Pets,7647,347,427,6,40,164,94,2.06,True,True,True,2024-01-21,2025-06-01,https://example.com/profile_378.jpg,False
ig_0379,richardespinoza888,Richard Espinoza,Richard,Espinoza,💫 Gaming creator | Port Davidmouth based | Spreading positivity,"East Timothy, Cameroon",,Gaming,43365,335,74,14,38,799,96,5.71,True,True,False,2022-02-24,2025-06-02,https://example.com/profile_379.jpg,False
ig_0380,angelabarry413,Angela Barry,Angela,Barry,✨ Fashion lover | Sharing my journey | DM for collabs,"Stanleymouth, Uruguay",http://www.stewart.net/,Fashion,2842,297,652,92,2,467,18,6.06,False,True,True,2022-05-07,2025-06-07,https://example.com/profile_380.jpg,False
ig_0381,kristagrimes948,Krista Grimes,Krista,Grimes,📸 Capturing life's moments | Art enthusiast | West Michael,"Smithfort, Kenya",,Art,12712,933,409,43,13,559,2,5.62,False,False,True,2019-04-28,2025-06-01,https://example.com/profile_381.jpg,False
ig_0382,georgetrujillo154,George Trujillo,George,Trujillo,✨ Business lover | Sharing my journey | DM for collabs,"Crystalmouth, Kazakhstan",,Business,18741,96,828,71,43,414,81,4.67,False,True,False,2022-11-04,2025-06-01,https://example.com/profile_382.jpg,False
ig_0383,daviddavis138,David Davis,David,Davis,🎯 Fitness | Entrepreneur | Building dreams one post at a time,"Jenniferview, Estonia",,Fitness,8541,85,880,75,12,727,47,7.96,False,False,True,2017-10-16,2025-06-03,https://example.com/profile_383.jpg,False
ig_0384,williamclark830,William Clark,William,Clark,✨ Lifestyle lover | Sharing my journey | DM for collabs,"Lake Samanthaville, Sao Tome and Principe",http://www.mcguire.net/,Lifestyle,37381,1271,373,16,49,721,75,4.48,True,True,True,2025-05-11,2025-06-01,https://example.com/profile_384.jpg,False
ig_0385,courtneylong993,Courtney Long,Courtney,Long,📸 Capturing life's moments | Gaming enthusiast | Lake Benjaminmouth,"Williamsonside, Austria",,Gaming,12601,918,977,45,35,344,70,3.57,False,True,True,2024-06-03,2025-06-01,https://example.com/profile_385.jpg,False
ig_0386,danielleturner867,Danielle Turner,Danielle,Turner,🌟 Lifestyle | Living my best life | Follow for daily inspiration,"Josefort, Morocco",https://www.weiss.biz/,Lifestyle,48770,1644,179,3,9,503,7,3.96,False,True,False,2025-01-23,2025-06-06,https://example.com/profile_386.jpg,False
ig_0387,carlrobinson237,Carl Robinson,Carl,Robinson,💫 Nature creator | New Luis based | Spreading positivity,"Port Victor, Panama",,Nature,11002,1276,654,7,28,746,93,7.75,False,False,True,2019-02-06,2025-06-01,https://example.com/profile_387.jpg,False
ig_0388,brandijimenez423,Brandi Jimenez,Brandi,Jimenez,✨ Music lover | Sharing my journey | DM for collabs,"Lake Scott, Bosnia and Herzegovina",,Music,18541,1137,685,13,21,337,34,7.67,True,True,True,2021-07-04,2025-06-07,https://example.com/profile_388.jpg,False
ig_0389,kimclark719,Kim Clark,Kim,Clark,📸 Capturing life's moments | Business enthusiast | East Annetteland,"Angieport, Norway",,Business,8271,84,650,46,25,989,64,4.95,False,False,False,2018-09-29,2025-06-06,https://example.com/profile_389.jpg,False
ig_0390,jeremyevans915,Jeremy Evans,Jeremy,Evans,🎯 Business | Entrepreneur | Building dreams one post at a time,"New Michaelview, Mauritania",,Business,29120,1258,713,99,22,390,37,3.98,True,True,False,2019-06-01,2025-06-04,https://example.com/profile_390.jpg,False
ig_0391,paularroyo492,Paul Arroyo,Paul,Arroyo,✨ Fashion lover | Sharing my journey | DM for collabs,"Bradfordview, Iceland",http://www.paul-armstrong.net/,Fashion,16556,995,464,0,7,55,72,1.42,True,True,True,2019-09-14,2025-06-01,https://example.com/profile_391.jpg,False
ig_0392,courtneyadams213,Courtney Adams,Courtney,Adams,💫 Lifestyle creator | South Brycetown based | Spreading positivity,"Alexanderburgh, Ukraine",,Lifestyle,6678,970,428,35,48,975,12,4.42,False,True,True,2018-10-04,2025-06-04,https://example.com/profile_392.jpg,False
ig_0393,cliffordcunningham530,Clifford Cunningham,Clifford,Cunningham,🌟 Fashion | Living my best life | Follow for daily inspiration,"East Kristinport, Taiwan",,Fashion,9807,1263,51,92,6,360,91,1.43,True,True,True,2019-08-16,2025-06-04,https://example.com/profile_393.jpg,False
ig_0394,hollybrown419,Holly Brown,Holly,Brown,📸 Capturing life's moments | Gaming enthusiast | Lisaborough,"Cochranport, Anguilla",,Gaming,30374,1509,254,42,5,58,37,3.53,False,False,False,2023-04-28,2025-06-01,https://example.com/profile_394.jpg,False
ig_0395,lisavillarreal205,Lisa Villarreal,Lisa,Villarreal,✨ Beauty lover | Sharing my journey | DM for collabs,"Port Sarah, Sudan",,Beauty,12981,100,37,72,27,196,45,4.72,False,False,False,2018-08-24,2025-06-07,https://example.com/profile_395.jpg,False
ig_0396,cynthiacosta721,Cynthia Costa,Cynthia,Costa,🎯 Sports | Entrepreneur | Building dreams one post at a time,"Mannburgh, Brazil",,Sports,2045,468,143,71,0,351,26,8.0,True,False,True,2021-11-23,2025-06-02,https://example.com/profile_396.jpg,False
ig_0397,nicholasstevens843,Nicholas Stevens,Nicholas,Stevens,🌟 Gaming | Living my best life | Follow for daily inspiration,"Cisnerostown, Burundi",https://ramirez.com/,Gaming,25896,944,862,19,5,371,75,1.45,True,True,False,2023-10-13,2025-06-06,https://example.com/profile_397.jpg,False
ig_0398,dennishale20,Dennis Hale,Dennis,Hale,📸 Capturing life's moments | Travel enthusiast | West Christina,"North Rachelborough, Saint Kitts and Nevis",https://walker.com/,Travel,26509,899,455,12,19,998,43,5.39,True,True,True,2018-03-09,2025-06-07,https://example.com/profile_398.jpg,False
ig_0399,christinamurphy52,Christina Murphy,Christina,Murphy,🎯 Gaming | Entrepreneur | Building dreams one post at a time,"West Kellyburgh, Croatia",,Gaming,30728,304,955,32,2,30,96,5.59,True,True,False,2019-05-25,2025-06-07,https://example.com/profile_399.jpg,False
ig_0400,bryantorres588,Bryan Torres,Bryan,Torres,🌟 Lifestyle | Living my best life | Follow for daily inspiration,"Donaldfurt, Suriname",,Lifestyle,46481,184,344,100,11,53,33,5.27,True,False,False,2017-11-08,2025-06-04,https://example.com/profile_400.jpg,False
ig_0401,johnwalton952,John Walton,John,Walton,🎯 Beauty | Entrepreneur | Building dreams one post at a time,"Jillfurt, Uganda",,Beauty,32397,1358,249,82,4,213,60,5.13,True,False,False,2022-05-02,2025-06-03,https://example.com/profile_401.jpg,False
ig_0402,brandimoore618,Brandi Moore,Brandi,Moore,🌟 Nature | Living my best life | Follow for daily inspiration,"Rosalesview, Sudan",,Nature,25135,253,172,27,31,303,7,4.4,False,True,True,2018-03-05,2025-06-05,https://example.com/profile_402.jpg,False
ig_0403,anthonyho851,Anthony Ho,Anthony,Ho,🌟 Photography | Living my best life | Follow for daily inspiration,"Matthewborough, Switzerland",,Photography,13923,1559,725,65,42,615,77,3.02,True,False,True,2024-12-05,2025-06-07,https://example.com/profile_403.jpg,False
ig_0404,kimberlyschaefer69,Kimberly Schaefer,Kimberly,Schaefer,✨ Technology lover | Sharing my journey | DM for collabs,"Taylorside, United States Minor Outlying Islands",http://www.harrison-allen.com/,Technology,43374,335,46,27,29,62,66,4.23,True,True,True,2017-12-18,2025-06-07,https://example.com/profile_404.jpg,False
ig_0405,joshuasimon421,Joshua Simon,Joshua,Simon,✨ Travel lover | Sharing my journey | DM for collabs,"East Michael, Brazil",,Travel,43305,106,665,84,40,275,13,6.95,True,True,False,2019-07-09,2025-06-06,https://example.com/profile_405.jpg,False
ig_0406,stephenholmes701,Stephen Holmes,Stephen,Holmes,🎯 Family | Entrepreneur | Building dreams one post at a time,"West Alexismouth, France",,Family,38419,968,942,18,7,95,57,7.74,False,True,True,2019-05-21,2025-06-04,https://example.com/profile_406.jpg,False
ig_0407,ryandavis994,Ryan Davis,Ryan,Davis,💫 Nature creator | North Holly based | Spreading positivity,"Wayneton, Bolivia",https://www.collins.com/,Nature,20030,1145,161,20,48,133,58,7.63,False,True,False,2020-01-12,2025-06-07,https://example.com/profile_407.jpg,False
ig_0408,johnhamilton996,John Hamilton,John,Hamilton,🌟 Family | Living my best life | Follow for daily inspiration,"South Laurenland, Mexico",,Family,855,1154,196,7,1,275,70,1.33,False,False,False,2021-01-30,2025-06-01,https://example.com/profile_408.jpg,False
ig_0409,emilymccoy683,Emily Mccoy,Emily,Mccoy,✨ Food lover | Sharing my journey | DM for collabs,"Kathleenton, Ireland",http://www.short-douglas.com/,Food,25020,1203,107,38,38,422,12,6.35,True,True,False,2024-10-30,2025-06-06,https://example.com/profile_409.jpg,False
ig_0410,nathanbaker691,Nathan Baker,Nathan,Baker,✨ Technology lover | Sharing my journey | DM for collabs,"East Jamesburgh, Macao",,Technology,27852,1196,945,64,9,484,93,6.27,False,True,False,2020-11-20,2025-06-03,https://example.com/profile_410.jpg,False
ig_0411,deborahdunlap45,Deborah Dunlap,Deborah,Dunlap,✨ Health lover | Sharing my journey | DM for collabs,"West Joyce, Bhutan",https://www.powell.com/,Health,17050,1902,829,11,50,604,55,1.79,False,True,False,2018-04-05,2025-06-01,https://example.com/profile_411.jpg,False
ig_0412,luischapman922,Luis Chapman,Luis,Chapman,✨ Nature lover | Sharing my journey | DM for collabs,"Colemanbury, Costa Rica",,Nature,18719,1430,935,88,35,581,29,3.33,False,False,True,2024-03-23,2025-06-04,https://example.com/profile_412.jpg,False
ig_0413,davidfarrell798,David Farrell,David,Farrell,🎯 Gaming | Entrepreneur | Building dreams one post at a time,"Port Tiffany, Bulgaria",http://www.watson.com/,Gaming,43264,1422,676,50,11,309,82,1.32,False,False,False,2018-03-14,2025-06-05,https://example.com/profile_413.jpg,False
ig_0414,christinawilliams393,Christina Williams,Christina,Williams,✨ Nature lover | Sharing my journey | DM for collabs,"Jasonshire, Bolivia",http://www.thompson.com/,Nature,40195,929,46,34,28,533,40,2.06,False,True,True,2023-10-22,2025-06-02,https://example.com/profile_414.jpg,False
ig_0415,jessicaking575,Jessica King,Jessica,King,📸 Capturing life's moments | Education enthusiast | Sheltonmouth,"East Kevin, Macao",,Education,10573,1961,384,74,48,258,81,3.85,True,True,True,2020-08-19,2025-06-06,https://example.com/profile_415.jpg,False
ig_0416,kennethramos273,Kenneth Ramos,Kenneth,Ramos,💫 Nature creator | East Josephhaven based | Spreading positivity,"Jordanview, China",,Nature,32986,516,648,5,27,150,34,3.77,True,False,True,2023-05-26,2025-06-06,https://example.com/profile_416.jpg,False
ig_0417,brandykelly436,Brandy Kelly,Brandy,Kelly,🎯 Lifestyle | Entrepreneur | Building dreams one post at a time,"West Dorothy, Mexico",https://www.kennedy.com/,Lifestyle,5944,664,95,27,7,610,97,7.96,True,False,True,2020-02-10,2025-06-02,https://example.com/profile_417.jpg,False
ig_0418,patrickmoyer841,Patrick Moyer,Patrick,Moyer,💫 Art creator | Lisashire based | Spreading positivity,"West Tonyfurt, Cayman Islands",,Art,14081,1023,756,52,0,359,24,7.87,True,False,False,2020-05-23,2025-06-02,https://example.com/profile_418.jpg,False
ig_0419,daniellebrown570,Danielle Brown,Danielle,Brown,📸 Capturing life's moments | Family enthusiast | Butlerville,"Thomasstad, Cyprus",,Family,45996,94,951,21,23,938,36,6.25,False,True,False,2019-06-06,2025-06-06,https://example.com/profile_419.jpg,False
ig_0420,helenmoore128,Helen Moore,Helen,Moore,💫 Fashion creator | Watersview based | Spreading positivity,"Hamiltonmouth, Papua New Guinea",,Fashion,2168,1837,217,89,18,290,4,6.51,False,False,True,2019-04-20,2025-06-02,https://example.com/profile_420.jpg,False
ig_0421,beverlynorris482,Beverly Norris,Beverly,Norris,📸 Capturing life's moments | Pets enthusiast | Martinezshire,"Julieberg, French Guiana",http://bradshaw-hernandez.com/,Pets,8408,1483,284,76,34,596,97,4.83,True,True,False,2020-02-22,2025-06-01,https://example.com/profile_421.jpg,False
ig_0422,danielleboyer473,Danielle Boyer,Danielle,Boyer,✨ Nature lover | Sharing my journey | DM for collabs,"West Joseph, Wallis and Futuna",,Nature,5317,956,297,52,33,878,14,6.51,False,True,False,2022-09-16,2025-06-03,https://example.com/profile_422.jpg,False
ig_0423,markcurry642,Mark Curry,Mark,Curry,🌟 Beauty | Living my best life | Follow for daily inspiration,"Gloverfurt, Saint Martin",,Beauty,40500,1408,571,79,15,725,75,3.77,False,False,False,2021-09-28,2025-06-03,https://example.com/profile_423.jpg,False
ig_0424,thomasfowler581,Thomas Fowler,Thomas,Fowler,📸 Capturing life's moments | Business enthusiast | South Colebury,"North Philliphaven, Palau",,Business,38658,584,341,84,3,123,16,5.3,True,True,False,2019-01-03,2025-06-04,https://example.com/profile_424.jpg,False
ig_0425,anthonyjohnson370,Anthony Johnson,Anthony,Johnson,💫 Music creator | South David based | Spreading positivity,"South Hayleytown, Western Sahara",http://austin.com/,Music,3015,769,136,9,30,90,55,5.78,True,True,False,2021-11-18,2025-06-01,https://example.com/profile_425.jpg,False
ig_0426,jessicaberry213,Jessica Berry,Jessica,Berry,🌟 Sports | Living my best life | Follow for daily inspiration,"Bowersshire, Seychelles",,Sports,46588,1376,148,12,32,603,34,3.29,True,False,False,2019-10-26,2025-06-06,https://example.com/profile_426.jpg,False
ig_0427,randymorris8,Randy Morris,Randy,Morris,📸 Capturing life's moments | Travel enthusiast | Maryshire,"South Megan, French Polynesia",,Travel,42785,1222,328,17,19,553,75,2.75,True,False,False,2020-03-10,2025-06-03,https://example.com/profile_427.jpg,False
ig_0428,sallylee385,Sally Lee,Sally,Lee,🎯 Technology | Entrepreneur | Building dreams one post at a time,"Alexanderfurt, Swaziland",,Technology,28368,1068,440,6,20,818,56,2.83,True,False,False,2022-01-06,2025-06-04,https://example.com/profile_428.jpg,False
